nom,latitude,longitude,source,feature_type
Sékouokaha,9.44176,-4.92115,geonames,PPL
Sékouroné,9.9975,-5.16685,geonames,PPL
Sékro,7.83333,-2.81667,geonames,PPL
Sékro,7.8350178,-2.8208242,osm,hamlet
Sékré-Bango,7.92764,-3.28032,geonames,PPL
Sékrébango,7.927642,-3.280322,osm,hamlet
Sékréké,4.4485968,-7.3095453,osm,village
Sékéré,7.8350178,-2.8208242,osm,hamlet
Séla,8.21454,-6.84169,geonames,PPL
Séla,8.03205,-7.47619,geonames,PPL
Séla,8.2154748,-6.842872,osm,hamlet
Séla,8.0288326,-7.471543,osm,hamlet
Sélakoro Fano,8.3592324,-6.5799619,osm,village
Sélakoro Fofana,8.4074653,-6.1543232,osm,isolated_dwelling
Sélakro,7.80161,-5.17989,geonames,PPL
Sélakro,7.7973876,-5.1819205,osm,hamlet
Séliboua,6.11341,-5.6684,geonames,PPL
Séliboua,5.92002,-5.57805,geonames,PPL
Sélilékaha,9.1092157,-5.2493513,osm,village
Séliéguhé,6.62265,-6.86803,geonames,PPL
Séliéguhé,6.6258848,-6.8687126,osm,village
Séllé,9.52362,-5.68938,geonames,PPL
Séllé,9.5237255,-5.6908528,osm,hamlet
Sélougo,10.05135,-5.55685,geonames,PPL
Sélougo,10.0678916,-5.5467679,osm,isolated_dwelling
Sélé,9.84753,-7.91567,geonames,PPL
Sélébissou,6.34589,-4.65761,geonames,PPL
Sélého,9.18636,-6.70689,geonames,PPL
Sélého,9.1873363,-6.7060792,osm,village
Sélékaha,9.10675,-5.25098,geonames,PPL
Sélékaha,9.1092157,-5.2493513,osm,village
Séma,7.85248,-8.06975,geonames,PPL
Séma,7.8518101,-8.0615146,osm,village
Sémadouo,9.64179,-3.2021742,osm,hamlet
Séman,6.89358,-5.29709,geonames,PPL
Séman,6.8933889,-5.2986136,osm,village
Sémiambli,7.54278,-7.19444,geonames,PPL
Sémien,7.61419,-7.12955,geonames,PPL
Sémodougou,8.86533,-7.8903,geonames,PPL
Sémodougou,8.8657938,-7.8914795,osm,hamlet
Sémoukro,7.44638,-5.07797,geonames,PPL
Sémoukro,7.4438607,-5.0767464,osm,hamlet
Sémé,10.15919,-6.94751,geonames,PPL
Sémé,10.1580743,-6.945423,osm,village
Séméyo,5.85828,-6.63769,geonames,PPL
Séna,7.84065,-6.5579,geonames,PPL
Séna,8.925111,-7.8821141,osm,hamlet
Séna,7.8401625,-6.5581503,osm,hamlet
Sénako,9.8279404,-3.4357166,osm,hamlet
Sénandi 1,9.7741515,-3.4526468,osm,hamlet
Sénandi 2,9.7712967,-3.4455657,osm,hamlet
Sénandé,7.872327,-3.565487,osm,village
Séni,9.86906,-3.24519,geonames,PPL
Séni,9.8677754,-3.2486869,osm,hamlet
Sénialo,8.4748443,-6.6501953,osm,village
Sénikro,7.32528,-4.98361,geonames,PPL
Séningoro,7.9922363,-6.9951367,osm,village
Séniéné,7.91583,-4.46806,geonames,PPL
Séniéné,7.9138057,-4.4737668,osm,hamlet
Sénoufla,7.52017,-6.36913,geonames,PPL
Sénzénou,7.72046,-4.881,geonames,PPL
Sénzénou,7.7178055,-4.8835731,osm,hamlet
Sénéba; Sanaba Sôkôrô,9.6411153,-6.9997877,osm,village
Séoua,6.21322,-6.63695,geonames,PPL
Séoua,5.25638,-3.5294,geonames,PPL
Séoua,6.2150072,-6.6655684,osm,isolated_dwelling
Séoudouo,9.5956087,-2.948134,osm,isolated_dwelling
Séoulétié,7.76743,-5.51053,geonames,PPL
Séoum Guiglo,6.88387,-7.55548,geonames,PPL
Sépadouo,9.3244532,-3.1681502,osm,isolated_dwelling
Séperé,9.39375,-3.18026,geonames,PPL
Séperé,9.3902206,-3.1882368,osm,hamlet
Sépidouo,8.98441,-3.12509,geonames,PPL
Sépidouo,8.9849595,-3.1252698,osm,village
Sépikaha,8.90829,-5.04494,geonames,PPL
Sépikaha,8.9096716,-5.0451654,osm,village
Sépingo,8.15556,-3.00028,geonames,PPL
Sépira,9.5,-2.98333,geonames,PPL
Sépira,9.4923431,-2.9839329,osm,hamlet
Sépèlè,9.78333,-3.26667,geonames,PPL
Sépé,7.87291,-3.17354,geonames,PPL
Sépé,7.8742775,-3.173894,osm,hamlet
Sépénédjokaha; Sépénediokaha,9.8431211,-5.1583818,osm,village
Sépénédyokaha,9.84286,-5.15788,geonames,PPL
Sépétou,4.75098,-7.51187,geonames,PPL
Séraoudi,8.07651,-2.94677,geonames,PPL
Séraoudé,8.0779586,-2.9469597,osm,village
Séria,6.7793,-6.39186,geonames,PPL
Séria,6.7823588,-6.3930396,osm,village
Sériagui,5.3770215,-6.6600324,osm,isolated_dwelling
Séribouo,6.13679,-6.4506,geonames,PPL
Séribouo,6.1373973,-6.4393616,osm,village
Séridiakaha,9.5586235,-5.5818808,osm,isolated_dwelling
Sérifesso,9.42683,-4.61922,geonames,PPL
Sérifesso,9.4260274,-4.6245655,osm,hamlet
Sérifing,8.16862,-7.86909,geonames,PPL
Sérifing,8.1704436,-7.8713645,osm,hamlet
Sérifoula,8.11834,-7.94447,geonames,PPL
Sérigbangan,5.52778,-6.71258,geonames,PPL
Sérigbokaha,8.4438386,-5.1512441,osm,hamlet
Sérihio,5.90051,-6.11755,geonames,PPL
Sérihio,5.8993975,-6.1179769,osm,village
Sérikorola,9.2773062,-4.7909751,osm,village
Sériso,8.91088,-7.85429,geonames,PPL
Sériso,8.9286855,-7.8632378,osm,hamlet
Séro,9.85491,-6.01508,geonames,PPL
Séro,9.8521963,-6.0142116,osm,hamlet
Séryo,5.8993975,-6.1179769,osm,village
Séréagui,5.50384,-6.58439,geonames,PPL
Sérébaso,8.03202,-7.07645,geonames,PPL
Sérébou,7.94139,-3.94346,geonames,PPL
Séréguhé Bazia,6.488821,-6.5632445,osm,village
Séréguié,5.9972304,-6.606366,osm,village
Sérékorola,9.27782,-4.79088,geonames,PPL
Sérékorola,9.2773062,-4.7909751,osm,village
Sérémé,6.57332,-5.20789,geonames,PPL
Sérémé,6.5751979,-5.2126731,osm,village
Séréoudé,8.0779586,-2.9469597,osm,village
Sérépleu,7.16667,-7.58333,geonames,PPL
Sésinobo,8.92054,-7.68428,geonames,PPL
Sésinobo; Cézingho,8.9215779,-7.6953614,osm,hamlet
Séso,8.09735,-7.76946,geonames,PPL
Sésso,8.1024624,-7.7721083,osm,hamlet
Sétindra,7.56667,-3.71667,geonames,PPL
Sétondouo,9.2637585,-2.9270633,osm,hamlet
Sétoubé,4.75216,-7.50368,geonames,PPL
Sétoubé,4.7522422,-7.5029572,osm,hamlet
Sétréfla,7.00888,-6.33044,geonames,PPL
Sétréfla,7.0083437,-6.3336182,osm,village
Sévé,8.65749,-3.20532,geonames,PPL
Sévé,8.659181,-3.2054812,osm,hamlet
Séwéké,4.7695399,-6.6453133,osm,neighbourhood
Séwéké,4.7622515,-6.6436961,osm,suburb
Séyayakokoré,7.25,-3.75,geonames,PPL
Séyéna,8.92408,-7.88751,geonames,PPL
Séyéna,8.925111,-7.8821141,osm,hamlet
Sézendougou,8.55396,-7.66728,geonames,PPL
Sézendougou,8.5552117,-7.6448661,osm,hamlet
Sézénou,7.7178055,-4.8835731,osm,hamlet
Sééba,7.7766,-6.45107,geonames,PPL
Séïzra 3; Seizra Koudougou,7.4529223,-6.0168176,osm,village
TBF,4.7772034,-6.6466816,osm,bus_station
TCV,5.3551645,-4.0326694,osm,bus_station
TEKOUEBO,4.5448844,-7.1719467,osm,hamlet
TEPO IBOKE,4.6392209,-7.4523587,osm,village
TKB,4.7777834,-6.6464187,osm,bus_station
TKB,9.4988034,-7.5646619,osm,bus_station
TOZ,8.28333,-7.68333,geonames,PPLA2
TSF Nord,7.6867914,-5.0196208,osm,suburb
TSR,6.745306,-7.3450048,osm,bus_station
TSR Abidjan-Sikensi,5.675604,-4.5696693,osm,bus_station
TXU,4.42295,-7.3528,geonames,PPLA3
Taabo,6.2361,-5.13745,geonames,PPL
Taabo,6.1998,-5.10884,geonames,PPLA3
Taabo,6.2668844,-5.0699787,osm,town
Taabo Cité de la vie,6.2765708,-5.0715808,osm,suburb
Taabo village,6.1995387,-5.1100968,osm,village
Taako,8.17289,-7.55422,geonames,PPL
Taako,8.1729496,-7.5545518,osm,hamlet
Taakoro,8.49583,-6.11889,geonames,PPL
Taakrom,7.558414,-2.9732658,osm,hamlet
Tabagne,7.9907748,-3.0678311,osm,village
Tabagné,7.99104,-3.06871,geonames,PPL
Tabagui,7.99104,-3.06871,geonames,PPL
Tabagui,7.9907748,-3.0678311,osm,village
Tabako,7.89259,-5.0545,geonames,PPL
Tabakora,8.4557964,-6.6503549,osm,isolated_dwelling
Tabakoro,8.49583,-6.11889,geonames,PPL
Tabakoro,8.31667,-5.96667,geonames,PPL
Tabakoro,8.2186,-5.6262,geonames,PPL
Tabakoro,8.3247193,-5.9644047,osm,village
Tabakoro,8.4982052,-6.1169077,osm,village
Tabakoro,8.2184896,-5.6288337,osm,hamlet
Tabakoro Diemba,8.3247193,-5.9644047,osm,village
Tabakoro Dioulasso,8.3357506,-5.7775619,osm,hamlet
Tabakoro Dyoulaso,8.33692,-5.77766,geonames,PPL
Tabakoro-Dierré,8.21882,-5.62848,geonames,PPL
Tabakoro-Dioulasso,8.33692,-5.77766,geonames,PPL
Tabakoroni,10.10364,-6.42357,geonames,PPL
Tabakoroni,8.41709,-6.57336,geonames,PPL
Tabakoroni,8.4146706,-6.5847493,osm,village
Tabanye,7.99104,-3.06871,geonames,PPL
Tabara,9.55571,-5.57159,geonames,PPL
Tabara,9.5563171,-5.5726647,osm,village
Tabatien,5.93806,-4.84222,geonames,PPL
Tabayuo,5.6942442,-6.2204672,osm,village
Tablegikou Gopli,5.74618,-5.3038,geonames,PPL
Tableguikou,5.74618,-5.3038,geonames,PPL
Tabliguikou,5.74618,-5.3038,geonames,PPL
Tabliguiku,5.74618,-5.3038,geonames,PPL
Tabléguihou Gopli,5.7478455,-5.3058381,osm,village
Tabléguikou,5.7478455,-5.3058381,osm,village
Tabléguikou Gopli,5.74618,-5.3038,geonames,PPL
Tabo,6.2361,-5.13745,geonames,PPL
Taboitien,5.93806,-4.84222,geonames,PPL
Taboitien,5.9381635,-4.8398663,osm,village
Tabokaha,9.41382,-5.40565,geonames,PPL
Tabot,5.25916,-4.32917,geonames,PPL
Tabot Akrou,5.25438,-4.36015,geonames,PPL
Tabot Avagou,5.25916,-4.32917,geonames,PPL
Taboth,5.25754,-4.32882,geonames,PPL
Tabou,4.42295,-7.3528,geonames,PPLA3
Tabou,4.4162799,-7.3559159,osm,town
Taboutou,5.1911,-4.74005,geonames,PPL
Tabouttou,5.1911,-4.74005,geonames,PPL
Taboué,5.27112,-5.08087,geonames,PPL
Taboué,5.2732138,-5.0378358,osm,village
Taboyo,6.24976,-6.55911,geonames,PPL
Taboyo,6.259383,-6.5513661,osm,hamlet
Tabrikrom,6.9543095,-3.079703,osm,hamlet
Tabu,4.42295,-7.3528,geonames,PPLA3
Tabéko,4.54358,-7.17182,geonames,PPL
Tacourably,7.2551,-7.17898,geonames,PPL
Tacourably,7.2553105,-7.1784906,osm,village
Tadia,6.81191,-6.49358,geonames,PPL
Tadignoua,6.1563486,-6.0844378,osm,village
Tadio,5.03333,-7.46667,geonames,PPL
Tadio,4.8748,-7.4867,geonames,PPL
Tadoua,6.55758,-7.44055,geonames,PPL
Tadoua,6.4864442,-7.4009013,osm,hamlet
Tadéa,6.81191,-6.49358,geonames,PPL
Tafeso,7.76956,-6.06022,geonames,PPL
Taffire-Soba,9.06883,-5.16404,geonames,PPL
Tafire-Soba,9.06883,-5.16404,geonames,PPL
Tafiré,9.06883,-5.16404,geonames,PPL
Tafiré,9.0714729,-5.1637595,osm,town
Tafiré,9.0754247,-5.1611938,osm,town
Tafiré,9.0766917,-5.1660341,osm,town
Tafiré,9.068662,-5.1554049,osm,town
Tafissou,6.43314,-5.10709,geonames,PPL
Tafitro,8.11811,-5.3516,geonames,PPL
Tafolo,8.26742,-4.99401,geonames,PPL
Tafolo,8.2679375,-4.9934373,osm,village
Tagadi,8.63154,-2.62515,geonames,PPL
Tagadi,8.6351125,-2.6267038,osm,village
Tagala,8.27777,-5.05244,geonames,PPL
Tagala,8.275418,-5.0524085,osm,village
Tagba,5.4739241,-6.4873161,osm,village
Tagba,5.4757097,-6.472115,osm,hamlet
Tagbanasso,5.65889,-4.93611,geonames,PPL
Tagbanasso,5.6583733,-4.9364662,osm,village
Tagbanga,9.6,-5.81667,geonames,PPL
Tagbanga,9.33397,-5.63742,geonames,PPL
Tagbanga,9.3393023,-5.6411297,osm,hamlet
Tagbankaha,9.37431,-5.5768,geonames,PPL
Tagbara,9.16206,-5.68734,geonames,PPL
Tagbara,9.1600657,-5.6876611,osm,village
Tagbayo,5.68782,-6.08422,geonames,PPL
Tagbayo,5.6942442,-6.2204672,osm,village
Tagbayo 2,5.6829502,-6.0816193,osm,isolated_dwelling
Tagbayo Dioulabougou,5.6929314,-6.1943039,osm,village
Tagboagui,5.49855,-6.49814,geonames,PPL
Tagboagui,5.4982243,-6.4981449,osm,village
Tagbonon Noumousso,8.4156165,-4.4227052,osm,village
Tagbonon Samassogosso,8.4104743,-4.4218889,osm,village
Tagbé,9.2696574,-2.8866163,osm,hamlet
Tagmonokaha,9.2,-5.03333,geonames,PPL
Tagmonokaha,9.1998982,-5.0518433,osm,village
Tagnakro,6.9499,-4.51358,geonames,PPL
Tagnakro,6.9467853,-4.5140645,osm,village
Tagobery,5.6264243,-5.7742825,osm,village
Tagobédougo,9.1457509,-7.9007793,osm,isolated_dwelling
Tagobéri; Takobéri,5.6264243,-5.7742825,osm,village
Tagolilié,5.94952,-5.70345,geonames,PPL
Tagouanon,8.41667,-4.41667,geonames,PPL
Tagouanon,8.4104743,-4.4218889,osm,village
Tagoura,6.92652,-6.45803,geonames,PPL
Tagoura,6.926703,-6.4573464,osm,village
Tagrouparéhoin,5.945876,-5.765487,osm,village
Tagrouparéhouin,5.94588,-5.76549,geonames,PPL
Tahabli Glodé,6.7420698,-7.2411758,osm,village
Tahably Glodé,6.74399,-7.24159,geonames,PPL
Tahably-Glodéhé,6.7420698,-7.2411758,osm,village
Tahakro,6.99328,-3.73727,geonames,PPL
Tahakro,6.9942335,-3.7362066,osm,village
Tahapleu,7.17989,-8.05493,geonames,PPL
Tahapleu,7.188257,-8.0516518,osm,village
Tahara,10.15444,-7.12266,geonames,PPL
Tahara,10.1550273,-7.1236682,osm,village
Tahara,10.1489382,-7.1224366,osm,village
Tahibli,6.59171,-8.26615,geonames,PPL
Tahibli,6.55607,-8.25743,geonames,PPL
Tahiraguhé,6.79236,-6.40031,geonames,PPL
Tahiraguhé; Yépéza,6.8000343,-6.4000028,osm,village
Tahogora,8.5586216,-4.5851754,osm,hamlet
Tahoro,8.5581,-4.58465,geonames,PPL
Tahoro,8.5586216,-4.5851754,osm,hamlet
Tahoré,5.08827,-6.63495,geonames,PPL
Tahouara,9.65719,-5.65254,geonames,PPL
Tahouara,9.6558992,-5.649698,osm,village
Tahoubly-Gaé,6.97822,-7.44225,geonames,PPL
Tahoubly-Gaé,6.9743945,-7.4407053,osm,village
Tahoudi,8.13701,-3.43473,geonames,PPL
Tahoussou,7.4133994,-5.0268138,osm,village
Taikro,6.0116999,-4.7892452,osm,isolated_dwelling
Taille Basse,5.3130809,-4.0787054,osm,bus_stop
Tairaguhe,6.79236,-6.40031,geonames,PPL
Takahoa,6.255141,-6.1303496,osm,isolated_dwelling
Takala,8.27777,-5.05244,geonames,PPL
Takala,8.275418,-5.0524085,osm,village
Takale,9.42159,-5.59298,geonames,PPL
Takali,9.42159,-5.59298,geonames,PPL
Takali,9.4197323,-5.5924522,osm,hamlet
Takalé,9.4197323,-5.5924522,osm,hamlet
Takana,8.43333,-4.68333,geonames,PPL
Takana-Dioulasso,8.43333,-4.68333,geonames,PPL
Takana-Dioulasso,8.4343485,-4.6899211,osm,village
Takanazo,8.35,-5.8,geonames,PPL
Takanazo Duralozo,8.35,-5.8,geonames,PPL
Takanazo-Moussosso,8.3577593,-5.8050117,osm,village
Takanikaha,9.2756142,-5.5983844,osm,hamlet
Takapalakaha,9.3267804,-5.6061749,osm,hamlet
Takassou,7.7165,-4.77648,geonames,PPL
Takassou,7.7171181,-4.7772911,osm,village
Taki,7.28664,-4.81614,geonames,PPL
Taki,4.69557,-6.70792,geonames,PPL
Taki Sakassou,7.6157,-4.87228,geonames,PPL
Taki-Kouamékro,7.8143628,-4.913249,osm,village
Taki-Salékro,7.22247,-5.26831,geonames,PPL
Taki-Salékro,7.222729,-5.2675856,osm,village
Takiko,7.56667,-2.96667,geonames,PPL
Takikro,7.28664,-4.81614,geonames,PPL
Takikro,7.00222,-4.61833,geonames,PPL
Takikro,7.715,-4.72677,geonames,PPL
Takikro,6.26964,-4.44034,geonames,PPL
Takikro,7.558414,-2.9732658,osm,hamlet
Takikro,7.285498,-4.8182207,osm,hamlet
Takikro; Takikroum,7.2377879,-2.958893,osm,village
Takikrou,7.63333,-3.5,geonames,PPL
Takikrou,7.6346848,-3.4939811,osm,village
Takikroum,7.23703,-2.96001,geonames,PPL
Takima,6.53028,-3.37083,geonames,PPL
Takima,6.5267606,-3.3688905,osm,hamlet
Takinta,5.0545622,-2.8065569,osm,village
Takisalekro,7.222729,-5.2675856,osm,village
Takoa,6.26825,-6.14519,geonames,PPL
Takoa,6.267878,-6.1426288,osm,village
Takobéri,5.62224,-5.77485,geonames,PPL
Takoragui,5.7571657,-6.7895293,osm,village
Takoranidi,5.15847,-6.54691,geonames,PPL
Takore-Gnidi,5.15847,-6.54691,geonames,PPL
Takori,5.2542773,-6.6482306,osm,isolated_dwelling
Takori,5.2787105,-6.6270787,osm,village
Takoro,4.68004,-6.84252,geonames,PPL
Takoro,4.679998,-6.8423792,osm,village
Takoré-Gnidi,5.1755127,-6.5560563,osm,village
Takoréagui,5.75692,-6.79092,geonames,PPL
Takoréagui,5.7571657,-6.7895293,osm,village
Takouabli,7.37915,-7.35942,geonames,PPL
Takouahio,6.37432,-6.20294,geonames,PPL
Takouahio,6.3723569,-6.2196207,osm,village
Takouayo,6.37432,-6.20294,geonames,PPL
Takouaébly,7.3780645,-7.3603589,osm,village
Takounouvogo,9.65,-5.28333,geonames,PPL
Takoye Hénaté,9.7615481,-3.7183571,osm,isolated_dwelling
Takoïnaté,9.74907,-3.71824,geonames,PPL
Takoïnaté,9.7454337,-3.7170697,osm,isolated_dwelling
Takoïte,9.76667,-3.71667,geonames,PPL
Takoïté,9.7615481,-3.7183571,osm,isolated_dwelling
Takpalakaha,9.16033,-5.12865,geonames,PPL
Takpalakaha,9.3267804,-5.6061749,osm,hamlet
Takpobira,9.8476853,-3.3804052,osm,hamlet
Takpé,5.89341,-4.31108,geonames,PPL
Takra Adiekro,7.87804,-5.38297,geonames,PPL
Takra Adiokro,7.87804,-5.38297,geonames,PPL
Takra Kongodia,7.84275,-5.37454,geonames,PPL
Takra Mangouakro,7.8674,-5.38197,geonames,PPL
Takra kongodjan,7.8427726,-5.374763,osm,village
Taky,4.69557,-6.70792,geonames,PPL
Takyikroum,7.2377879,-2.958893,osm,village
Takéha,8.4474976,-6.1493182,osm,isolated_dwelling
Taképleu,7.3864264,-7.6415559,osm,hamlet
Tala,7.88667,-7.01139,geonames,PPL
Tala,7.8851124,-7.0100916,osm,village
Tala Kouakro,7.52815,-5.09455,geonames,PPL
Talahini,8.39452,-3.56525,geonames,PPL
Talahini-Sokoura,8.11838,-3.64483,geonames,PPL
Talahini-Tomora,8.09299,-3.57385,geonames,PPL
Talahini-Tomoura,8.09299,-3.57385,geonames,PPL
Talapin,9.7302405,-6.0773163,osm,village
Talato,9.54002,-5.99511,geonames,PPL
Talian,9.58333,-5.83333,geonames,PPL
Talian,9.5909858,-5.8328712,osm,hamlet
Talibouessou,7.65,-4.95,geonames,PPL
Taligbessou,7.6535899,-4.9575759,osm,hamlet
Taliéré; Tanelé,9.1990602,-6.1469361,osm,village
Talkaouna,9.6955841,-2.9474259,osm,village
Talla,7.8851124,-7.0100916,osm,village
Talléré,9.20084,-6.14807,geonames,PPL
Talléré,9.21924,-5.63636,geonames,PPL
Talléré,9.1990602,-6.1469361,osm,village
Talléré,9.3756859,-5.8390906,osm,hamlet
Talléré,9.2180618,-5.6393773,osm,village
Talo,9.74432,-3.23914,geonames,PPL
Talpé,9.73095,-6.07859,geonames,PPL
Talpé,9.7302405,-6.0773163,osm,village
Talyan,9.58333,-5.83333,geonames,PPL
Taléré,9.37524,-5.83652,geonames,PPL
Tamabo,5.4144,-4.81775,geonames,PPL
Tamabo,5.414899,-4.8190879,osm,village
Tamafrou,8.75237,-6.19423,geonames,PPL
Tamafrou,8.7536382,-6.195634,osm,village
Tamandougou,8.90182,-7.70151,geonames,PPL
Tamanfrou,8.75237,-6.19423,geonames,PPL
Tamania,10.53366,-6.36711,geonames,PPL
Tamania,10.533657,-6.3680577,osm,village
Tambani,9.3462512,-7.0628372,osm,village
Tambi,8.23343,-2.57362,geonames,PPL
Tambi,8.2346521,-2.5719409,osm,village
Tambly,6.62779,-8.42138,geonames,PPL
Tambly,6.62731,-8.419836,osm,village
Tamini,5.45144,-4.0764,geonames,PPL
Tamonzo,8.2469822,-6.9650906,osm,isolated_dwelling
Tamozomo,9.87467,-6.78786,geonames,PPL
Tamé-koulda,9.370398,-2.7577186,osm,isolated_dwelling
Tan N'Da,7.80335,-3.16832,geonames,PPLA3
Tan N’Da,7.80335,-3.16832,geonames,PPLA3
Tan-Kiessi,7.34908,-3.20347,geonames,PPL
Tan-Oudi,8.13701,-3.43473,geonames,PPL
Tan-Udi,8.13701,-3.43473,geonames,PPL
Tananou,7.5,-4.76667,geonames,PPL
Tanasso,6.67193,-4.2671,geonames,PPL
Tanbi,8.23343,-2.57362,geonames,PPL
Tanbi,8.2346521,-2.5719409,osm,village
Tanda,7.80335,-3.16832,geonames,PPLA3
Tanda,7.803664,-3.1672478,osm,town
Tandiamavogo,9.518929,-5.554587,osm,hamlet
Tandianvogo,9.51893,-5.55459,geonames,PPL
Tandyanvogo,9.51893,-5.55459,geonames,PPL
Tanele,9.20084,-6.14807,geonames,PPL
Tanga,7.80335,-3.16832,geonames,PPLA3
Tanga,7.803664,-3.1672478,osm,town
Tangafla,9.55573,-5.93995,geonames,PPL
Tangafla,9.5547571,-5.9401827,osm,village
Tangamourou,7.83337,-3.21656,geonames,PPL
Tangbadouo,9.5395263,-3.3073998,osm,hamlet
Tangoa,8.27322,-5.77596,geonames,PPL
Tangola,8.27322,-5.77596,geonames,PPL
Tangono,6.9964,-5.6371,geonames,PPL
Tangono Bouita,6.9991006,-5.6310082,osm,village
Tangoumanssou,6.73576,-4.67195,geonames,PPL
Tangoumanssou,6.7369908,-4.672009,osm,village
Tangoumassou,6.73576,-4.67195,geonames,PPL
Tangoumassou,6.7369908,-4.672009,osm,village
Tangouobouita,6.98423,-5.60399,geonames,PPL
Tanguélan,7.164994,-3.305516,osm,village
Tanhaso,9.59711,-7.30337,geonames,PPL
Tanhasso,9.59711,-7.30337,geonames,PPL
Tanhasso; Tahanso,9.5972722,-7.3032437,osm,village
Taniakro,6.94308,-4.46771,geonames,PPL
Tanié,5.06667,-7.45,geonames,PPL
Tankasse,7.34908,-3.20347,geonames,PPL
Tankassi,7.34908,-3.20347,geonames,PPL
Tankesi,7.34908,-3.20347,geonames,PPL
Tankesse,7.34908,-3.20347,geonames,PPL
Tankessé,7.34672,-3.2045512,osm,village
Tankofikrou,7.9586823,-3.6441136,osm,isolated_dwelling
Tankouakankro,7.2646484,-3.3914126,osm,hamlet
Tankouakouro,7.24111,-3.33083,geonames,PPL
Tankouakro,7.23333,-4.08333,geonames,PPL
Tankrou,7.3,-3.9,geonames,PPL
Tankéssi,7.34908,-3.20347,geonames,PPL
Tankéssi;Tankesse,7.34672,-3.2045512,osm,village
Tano,6.7922755,-4.5884723,osm,village
Tano Akakro,6.79085,-4.58786,geonames,PPL
Tano Akakro,6.7922755,-4.5884723,osm,village
Tano Kacou,5.97989,-4.45488,geonames,PPL
Tano Sakassou,7.46587,-5.09067,geonames,PPL
Tano-Broukro,7.73174,-4.7492,geonames,PPL
Tanoe Akakro,5.1899874,-6.0814681,osm,isolated_dwelling
Tanoh Brahimakro,5.727805,-6.7900921,osm,village
Tanoh Kamenan,5.58628,-4.47723,geonames,PPL
Tanoh kouadiokro,5.0090842,-6.2450442,osm,village
Tanokoffikro,7.554927,-3.3570636,osm,village
Tanokofikro,7.55458,-3.35622,geonames,PPL
Tanokouamékro,7.2174788,-3.0812144,osm,hamlet
Tanokouassikro,7.6407982,-3.1821182,osm,hamlet
Tanokro,6.97639,-3.38194,geonames,PPL
Tanokro,6.89917,-3.73944,geonames,PPL
Tanokro,6.183178,-3.2800482,osm,village
Tanokro,7.3286292,-3.5318685,osm,hamlet
Tanokro,6.895832,-3.7506859,osm,isolated_dwelling
Tanokro,5.2481377,-5.5714009,osm,hamlet
Tanokrou,6.89917,-3.73944,geonames,PPL
Tanolilié,5.89693,-5.68058,geonames,PPL
Tanon Broukro,7.73174,-4.7492,geonames,PPL
Tanosso,6.67193,-4.2671,geonames,PPL
Tanou,7.6883,-4.92643,geonames,PPL
Tanou Bloukro,7.73174,-4.7492,geonames,PPL
Tanou Bloukro,7.7246138,-4.7462002,osm,hamlet
Tanou Sakassou,7.6783578,-4.9319519,osm,village
Tanou-Broukro,7.7246138,-4.7462002,osm,hamlet
Tanou-Sakassou,7.46587,-5.09067,geonames,PPL
Tanoukro,8.1,-5.35,geonames,PPL
Tanoukro,7.58133,-5.08133,geonames,PPL
Tanoukrou,6.40639,-3.36194,geonames,PPL
Tanouplou,4.71929,-7.55438,geonames,PPL
Tanouplou,4.7197399,-7.5541306,osm,hamlet
Tantahma,9.45632,-2.69341,geonames,PPL
Tantama,9.45632,-2.69341,geonames,PPL
Tantama,9.4384308,-2.7064401,osm,isolated_dwelling
Tantie Margot,5.3414845,-4.0658382,osm,bus_stop
Tantifa,9.8942825,-3.5973359,osm,isolated_dwelling
Tantita,9.9,-3.6,geonames,PPL
Tantoudouo,8.9608545,-2.9960543,osm,isolated_dwelling
Tantyaokro,7.8,-2.88333,geonames,PPL
